year,month,avg_wddir,count,station
2003,5,228.9373365751858,744,KNOCK AIRPORT
2003,6,197.55042935416213,720,KNOCK AIRPORT
2003,7,236.98450008036787,744,KNOCK AIRPORT
2003,8,239.91300617032803,744,KNOCK AIRPORT
2003,9,228.31427276189646,720,KNOCK AIRPORT
2003,10,327.64511531813616,744,KNOCK AIRPORT
2003,11,201.64082346978196,720,KNOCK AIRPORT
2003,12,215.66397035302077,744,KNOCK AIRPORT
2004,1,236.91938337806374,744,KNOCK AIRPORT
2004,2,217.99712848770852,696,KNOCK AIRPORT
2004,3,210.88935108943153,744,KNOCK AIRPORT
2004,4,262.4300086668375,720,KNOCK AIRPORT
2004,5,287.04988563198975,744,KNOCK AIRPORT
2004,6,251.94053269642933,720,KNOCK AIRPORT
2004,7,247.86737457015417,744,KNOCK AIRPORT
2004,8,199.5014223820898,744,KNOCK AIRPORT
2004,9,223.59205897240932,720,KNOCK AIRPORT
2004,10,297.0336706131082,744,KNOCK AIRPORT
2004,11,247.22704853935386,720,KNOCK AIRPORT
2004,12,228.8684666005041,744,KNOCK AIRPORT
2005,1,257.4931728136954,744,KNOCK AIRPORT
2005,2,307.54346971752375,672,KNOCK AIRPORT
2005,3,154.59746487647385,744,KNOCK AIRPORT
2005,4,194.30322135013586,720,KNOCK AIRPORT
2005,5,294.8076479164226,744,KNOCK AIRPORT
2005,6,226.9659719735933,720,KNOCK AIRPORT
2005,7,303.50905917227175,744,KNOCK AIRPORT
2005,8,249.66985625000046,744,KNOCK AIRPORT
2005,9,209.3789440920243,720,KNOCK AIRPORT
2005,10,177.78241991859227,744,KNOCK AIRPORT
2005,11,214.4963058834031,720,KNOCK AIRPORT
2005,12,210.91382051683036,744,KNOCK AIRPORT
2006,1,165.8720163045091,744,KNOCK AIRPORT
2006,2,157.788968655046,672,KNOCK AIRPORT
2006,3,190.61085024328392,744,KNOCK AIRPORT
2006,4,265.54261104817124,720,KNOCK AIRPORT
2006,5,200.8956448550328,744,KNOCK AIRPORT
2006,6,234.51283536427223,720,KNOCK AIRPORT
2006,7,201.42903352167423,744,KNOCK AIRPORT
2006,8,292.34573848481006,744,KNOCK AIRPORT
2006,9,178.66741147913012,720,KNOCK AIRPORT
2006,10,188.34617545378828,744,KNOCK AIRPORT
2006,11,212.03798442665422,720,KNOCK AIRPORT
2006,12,199.05637646579825,744,KNOCK AIRPORT
2007,1,250.32981213434203,744,KNOCK AIRPORT
2007,2,178.4442706503354,672,KNOCK AIRPORT
2007,3,231.25712538606982,744,KNOCK AIRPORT
2007,4,196.87760725601433,720,KNOCK AIRPORT
2007,5,256.8983180986842,744,KNOCK AIRPORT
2007,6,56.95550289833875,720,KNOCK AIRPORT
2007,7,271.63184117005665,744,KNOCK AIRPORT
2007,8,284.16735845286814,744,KNOCK AIRPORT
2007,9,271.1220746332036,720,KNOCK AIRPORT
2007,10,184.91701990340917,744,KNOCK AIRPORT
2007,11,267.4088281219181,720,KNOCK AIRPORT
2007,12,191.3834809318892,744,KNOCK AIRPORT
2008,1,210.35119198502318,744,KNOCK AIRPORT
2008,2,185.10069859922297,696,KNOCK AIRPORT
2008,3,262.98211633443896,744,KNOCK AIRPORT
2008,4,288.37541140282326,720,KNOCK AIRPORT
2008,5,104.72105890653029,744,KNOCK AIRPORT
2008,6,248.7137435626993,720,KNOCK AIRPORT
2008,7,243.45186172796116,744,KNOCK AIRPORT
2008,8,233.00679771673674,744,KNOCK AIRPORT
2008,9,224.26599346694135,720,KNOCK AIRPORT
2008,10,241.6607565921602,744,KNOCK AIRPORT
2008,11,274.80263815126125,716,KNOCK AIRPORT
2008,12,211.98342128250755,744,KNOCK AIRPORT
2009,1,181.89858351728427,744,KNOCK AIRPORT
2009,2,241.34668503054394,672,KNOCK AIRPORT
2009,3,239.92567424360172,744,KNOCK AIRPORT
2009,4,171.57733236855438,720,KNOCK AIRPORT
2009,5,203.3376125811615,744,KNOCK AIRPORT
2009,6,95.17991991782378,720,KNOCK AIRPORT
2009,7,217.85386482729007,744,KNOCK AIRPORT
2009,8,212.21281853649262,744,KNOCK AIRPORT
2009,9,233.3943988609608,720,KNOCK AIRPORT
2009,10,190.16863520919662,744,KNOCK AIRPORT
2009,11,229.20374130738665,720,KNOCK AIRPORT
2009,12,168.3459921619194,744,KNOCK AIRPORT
2010,1,191.58321109993676,744,KNOCK AIRPORT
2010,2,52.69521038558861,672,KNOCK AIRPORT
2010,3,186.2649508778237,744,KNOCK AIRPORT
2010,4,200.52346043681257,720,KNOCK AIRPORT
2010,5,321.80928128988296,744,KNOCK AIRPORT
2010,6,291.158826759526,720,KNOCK AIRPORT
2010,7,233.12571704604272,744,KNOCK AIRPORT
2010,8,270.301720872225,744,KNOCK AIRPORT
2010,9,205.55242535232767,720,KNOCK AIRPORT
2010,10,197.37417187765317,744,KNOCK AIRPORT
2010,11,266.32792910117587,720,KNOCK AIRPORT
2010,12,354.7192430035758,744,KNOCK AIRPORT
2011,1,217.22613592401925,744,KNOCK AIRPORT
2011,2,194.53856218439262,672,KNOCK AIRPORT
2011,3,180.14986780968025,744,KNOCK AIRPORT
2011,4,184.46287753326675,720,KNOCK AIRPORT
2011,5,215.4907072776541,744,KNOCK AIRPORT
2011,6,254.79727117031229,720,KNOCK AIRPORT
2011,7,296.3434404118432,744,KNOCK AIRPORT
2011,8,246.83764784812948,744,KNOCK AIRPORT
2011,9,208.68660032173102,720,KNOCK AIRPORT
2011,10,218.6598676227758,744,KNOCK AIRPORT
2011,11,174.68416961873254,720,KNOCK AIRPORT
2011,12,248.15131651199283,744,KNOCK AIRPORT
2012,1,232.13587300431752,744,KNOCK AIRPORT
2012,2,226.58635157427702,696,KNOCK AIRPORT
2012,3,202.15170602504617,744,KNOCK AIRPORT
2012,4,339.78863864689106,720,KNOCK AIRPORT
2012,5,101.9852362026104,744,KNOCK AIRPORT
2012,6,345.40955391142,720,KNOCK AIRPORT
2012,7,291.3016843912958,744,KNOCK AIRPORT
2012,8,170.90399321818427,744,KNOCK AIRPORT
2012,9,247.8831011229857,720,KNOCK AIRPORT
2012,10,309.79836474139813,744,KNOCK AIRPORT
2012,11,220.30585276523976,720,KNOCK AIRPORT
2012,12,207.14711134432753,744,KNOCK AIRPORT
2013,1,176.7665884706562,744,KNOCK AIRPORT
2013,2,164.33810656752303,672,KNOCK AIRPORT
2013,3,92.64531903908141,744,KNOCK AIRPORT
2013,4,203.25860085498877,720,KNOCK AIRPORT
2013,5,273.53267278611264,744,KNOCK AIRPORT
2013,6,224.4330003165104,720,KNOCK AIRPORT
2013,7,194.15504570129517,744,KNOCK AIRPORT
2013,8,236.00941201706934,744,KNOCK AIRPORT
2013,9,232.3525623325906,720,KNOCK AIRPORT
2013,10,175.59046398978694,744,KNOCK AIRPORT
2013,11,256.3532187887506,720,KNOCK AIRPORT
2013,12,204.7971451909258,744,KNOCK AIRPORT
2014,1,206.54253792296313,744,KNOCK AIRPORT
2014,2,210.174161812084,672,KNOCK AIRPORT
2014,3,210.26714101410295,744,KNOCK AIRPORT
2014,4,162.95764990249097,720,KNOCK AIRPORT
2014,5,229.26811155206525,744,KNOCK AIRPORT
2014,6,6.815766098196832,720,KNOCK AIRPORT
2014,7,245.27073995145122,744,KNOCK AIRPORT
2014,8,265.08971884885557,744,KNOCK AIRPORT
2014,9,143.36732139046092,720,KNOCK AIRPORT
2014,10,195.03392735769327,744,KNOCK AIRPORT
2014,11,162.09048299392634,720,KNOCK AIRPORT
2014,12,243.91879410715404,744,KNOCK AIRPORT
2015,1,236.33840141347045,744,KNOCK AIRPORT
2015,2,247.21184591766712,672,KNOCK AIRPORT
2015,3,220.10235260097812,743,KNOCK AIRPORT
2015,4,192.08626483240175,720,KNOCK AIRPORT
2015,5,240.66987685365422,744,KNOCK AIRPORT
2015,6,244.87437760577396,720,KNOCK AIRPORT
2015,7,229.01589098080757,744,KNOCK AIRPORT
2015,8,210.66825803668985,744,KNOCK AIRPORT
2015,9,211.96769990126157,720,KNOCK AIRPORT
2015,10,153.52510978120972,744,KNOCK AIRPORT
2015,11,224.87944061713455,720,KNOCK AIRPORT
2015,12,186.63333700098386,744,KNOCK AIRPORT
2016,1,195.05313019049814,744,KNOCK AIRPORT
2016,2,230.80365338368344,696,KNOCK AIRPORT
2016,3,222.2806658029441,744,KNOCK AIRPORT
2016,4,340.5380749327042,720,KNOCK AIRPORT
2016,5,56.38898295874691,744,KNOCK AIRPORT
2016,6,244.0260393276418,720,KNOCK AIRPORT
2016,7,243.8748810719439,744,KNOCK AIRPORT
2016,8,214.31957731381604,744,KNOCK AIRPORT
2016,9,207.86641250728613,720,KNOCK AIRPORT
2016,10,134.75312056439702,744,KNOCK AIRPORT
2016,11,290.8664350652559,720,KNOCK AIRPORT
2016,12,186.8523011103701,744,KNOCK AIRPORT
2017,1,206.5661467445702,744,KNOCK AIRPORT
2017,2,194.99358277272302,672,KNOCK AIRPORT
2017,3,208.23389498185998,744,KNOCK AIRPORT
2017,4,273.06916386521254,720,KNOCK AIRPORT
2017,5,162.26291563439577,744,KNOCK AIRPORT
2017,6,224.54931399728966,720,KNOCK AIRPORT
2017,7,238.1755788649103,744,KNOCK AIRPORT
2017,8,235.41208984600178,744,KNOCK AIRPORT
2017,9,232.19658397379382,720,KNOCK AIRPORT
2017,10,229.19833049821625,744,KNOCK AIRPORT
2017,11,260.56936873940873,720,KNOCK AIRPORT
2017,12,248.48165965000044,744,KNOCK AIRPORT
2018,1,219.9073165651596,744,KNOCK AIRPORT
2018,2,213.1431214115291,672,KNOCK AIRPORT
2018,3,113.97032106480827,744,KNOCK AIRPORT
2018,4,160.84791518415352,720,KNOCK AIRPORT
2018,5,191.3258594060441,744,KNOCK AIRPORT
2018,6,341.38799612687126,720,KNOCK AIRPORT
2018,7,255.29283745056625,744,KNOCK AIRPORT
2018,8,237.0576684003514,744,KNOCK AIRPORT
2018,9,239.7693418748545,720,KNOCK AIRPORT
2018,10,227.24832927434113,744,KNOCK AIRPORT
2018,11,152.20476552954835,720,KNOCK AIRPORT
2018,12,191.45872427919545,744,KNOCK AIRPORT
2019,1,244.77384631795164,744,KNOCK AIRPORT
2019,2,188.68237109226823,672,KNOCK AIRPORT
2019,3,243.8786523386135,744,KNOCK AIRPORT
2019,4,136.88230278564913,720,KNOCK AIRPORT
2019,5,315.891790483746,744,KNOCK AIRPORT
2019,6,257.7698675677467,720,KNOCK AIRPORT
2019,7,257.7729492491666,744,KNOCK AIRPORT
2019,8,222.5974183782452,744,KNOCK AIRPORT
2019,9,230.5832546334918,720,KNOCK AIRPORT
2019,10,201.86268519486694,744,KNOCK AIRPORT
2019,11,58.94246271494586,720,KNOCK AIRPORT
2019,12,205.4615509070967,744,KNOCK AIRPORT
2020,1,213.24522644307578,744,KNOCK AIRPORT
2020,2,228.92508669273766,696,KNOCK AIRPORT
2020,3,238.60791568812547,744,KNOCK AIRPORT
2020,4,105.92342492877071,720,KNOCK AIRPORT
2020,5,178.6714535480022,744,KNOCK AIRPORT
2020,6,313.4347203790103,720,KNOCK AIRPORT
2020,7,255.63807052500192,744,KNOCK AIRPORT
2020,8,189.8906206376493,744,KNOCK AIRPORT
2020,9,214.91289445513235,720,KNOCK AIRPORT
2020,10,239.03213417575773,744,KNOCK AIRPORT
2020,11,203.0150040208424,720,KNOCK AIRPORT
2020,12,251.8364726195972,744,KNOCK AIRPORT
2021,1,261.80830923633556,744,KNOCK AIRPORT
2021,2,156.95619108765868,672,KNOCK AIRPORT
2021,3,225.42601588121403,744,KNOCK AIRPORT
2021,4,51.13925508626983,720,KNOCK AIRPORT
2021,5,257.1036859021427,744,KNOCK AIRPORT
2021,6,263.1859325843081,720,KNOCK AIRPORT
2021,7,281.07768417978,744,KNOCK AIRPORT
2021,8,243.57414267972348,744,KNOCK AIRPORT
2021,9,197.17874970219106,720,KNOCK AIRPORT
2021,10,214.7050156633271,744,KNOCK AIRPORT
2021,11,259.3882419078429,720,KNOCK AIRPORT
2021,12,183.55946005631995,744,KNOCK AIRPORT
2022,1,219.00698255254017,744,KNOCK AIRPORT
2022,2,238.86741625940547,672,KNOCK AIRPORT
2022,3,154.84636636497225,744,KNOCK AIRPORT
2022,4,163.57212497863122,720,KNOCK AIRPORT
2022,5,242.236990185301,744,KNOCK AIRPORT
2022,6,227.4487023773341,720,KNOCK AIRPORT
2022,7,256.4908258531288,744,KNOCK AIRPORT
2022,8,234.88405202831854,744,KNOCK AIRPORT
2022,9,291.48635982708817,720,KNOCK AIRPORT
2022,10,189.47964106039478,744,KNOCK AIRPORT
2022,11,189.9055034362471,720,KNOCK AIRPORT
2022,12,192.88900891348223,744,KNOCK AIRPORT
2023,1,232.76257137753183,744,KNOCK AIRPORT
2023,2,210.6592343923874,672,KNOCK AIRPORT
2023,3,177.07876094011783,744,KNOCK AIRPORT
2023,4,170.52326744059678,720,KNOCK AIRPORT
2023,5,295.7177803132194,744,KNOCK AIRPORT
2023,6,147.51533575837465,720,KNOCK AIRPORT
2023,7,246.56357799848655,744,KNOCK AIRPORT
2023,8,239.32873930259493,744,KNOCK AIRPORT
2023,9,195.32730408842815,720,KNOCK AIRPORT
2023,10,160.3844236927331,744,KNOCK AIRPORT
2023,11,238.52772674458538,720,KNOCK AIRPORT
2023,12,230.7771523394302,744,KNOCK AIRPORT
2024,1,234.14545729999574,744,KNOCK AIRPORT
2024,2,221.8868716225661,696,KNOCK AIRPORT
2024,3,146.61202872033562,744,KNOCK AIRPORT
2024,4,269.1551496830522,720,KNOCK AIRPORT
2024,5,315.8222488291375,744,KNOCK AIRPORT
2024,6,277.0019912902503,720,KNOCK AIRPORT
2024,7,263.9633425557496,744,KNOCK AIRPORT
2024,8,216.7234120742038,744,KNOCK AIRPORT
2024,9,348.94388275405475,720,KNOCK AIRPORT
2024,10,178.2853020691557,744,KNOCK AIRPORT
2024,11,181.81900253067718,720,KNOCK AIRPORT
2024,12,234.57212861723374,744,KNOCK AIRPORT
2025,1,207.98667370143463,744,KNOCK AIRPORT
2025,2,160.43613967826172,672,KNOCK AIRPORT
2025,3,168.25716190150456,744,KNOCK AIRPORT
2025,4,140.0,1,KNOCK AIRPORT
